ensg_id,length
ENSG00000165059,1610
ENSG00000196873,11966
ENSG00000276581,4226
ENSG00000119314,8236
ENSG00000106692,20342
ENSG00000234160,289
ENSG00000147912,6028
ENSG00000256966,3217
ENSG00000175768,3606
ENSG00000255872,2591
ENSG00000233111,606
ENSG00000070601,5913
ENSG00000201287,303
ENSG00000165275,2866
ENSG00000107371,7660
ENSG00000122741,8291
ENSG00000232454,351
ENSG00000226055,1217
ENSG00000122696,3397
ENSG00000107338,6035
ENSG00000251745,62
ENSG00000200026,134
ENSG00000252582,139
ENSG00000126878,5299
ENSG00000252622,102
ENSG00000246851,3084
ENSG00000226987,559
ENSG00000222658,97
ENSG00000234586,1199
ENSG00000223672,645
ENSG00000050555,8939
ENSG00000235284,86
ENSG00000231587,86
ENSG00000130717,2684
ENSG00000277490,487
ENSG00000276039,78
ENSG00000274355,472
ENSG00000288023,705
ENSG00000252153,96
ENSG00000236095,779
ENSG00000285807,555
ENSG00000274115,97
ENSG00000207563,97
ENSG00000207864,97
ENSG00000207617,81
ENSG00000284459,68
ENSG00000229065,529
ENSG00000223849,348
ENSG00000251884,93
ENSG00000222421,109
ENSG00000222455,111
ENSG00000106992,2593
ENSG00000257524,3815
ENSG00000263979,81
ENSG00000136840,2633
ENSG00000167103,3327
ENSG00000136908,2503
ENSG00000167106,6573
ENSG00000158122,3098
ENSG00000196597,4851
ENSG00000269907,330
ENSG00000227257,391
ENSG00000188152,3904
ENSG00000236745,642
ENSG00000226604,1854
ENSG00000244757,728
ENSG00000256040,2450
ENSG00000230894,5550
ENSG00000285820,2075
ENSG00000230734,468
ENSG00000207268,135
ENSG00000201140,303
ENSG00000222413,302
ENSG00000266583,86
ENSG00000119421,804
ENSG00000185681,868
ENSG00000119446,5196
ENSG00000148187,11035
ENSG00000269970,221
ENSG00000107186,11373
ENSG00000160539,4349
ENSG00000285287,653
ENSG00000235119,173
ENSG00000271214,178
ENSG00000235797,471
ENSG00000157693,4792
ENSG00000201749,114
ENSG00000230054,569
ENSG00000230601,834
ENSG00000230284,394
ENSG00000274919,384
ENSG00000181634,7785
ENSG00000136888,3455
ENSG00000270917,371
ENSG00000095261,4399
ENSG00000119403,6594
ENSG00000119401,3777
ENSG00000273399,561
ENSG00000272871,1269
ENSG00000229029,624
ENSG00000147869,1231
ENSG00000286500,1803
ENSG00000199814,107
ENSG00000214110,998
ENSG00000234297,996
ENSG00000228095,315
ENSG00000226590,269
ENSG00000285556,950
ENSG00000287930,1419
ENSG00000237747,721
ENSG00000225123,228
ENSG00000231991,1020
ENSG00000183938,367
ENSG00000234122,136
ENSG00000229063,335
ENSG00000215206,435
ENSG00000240215,374
ENSG00000281128,4823
ENSG00000231165,293
ENSG00000260947,3528
ENSG00000287063,3170
ENSG00000227301,1144
ENSG00000287495,1199
ENSG00000223394,333
ENSG00000107341,4477
ENSG00000200834,101
ENSG00000251748,126
ENSG00000238300,81
ENSG00000238886,82
ENSG00000226801,448
ENSG00000222259,279
ENSG00000198876,4315
ENSG00000224802,798
ENSG00000239392,1540
ENSG00000135047,6113
ENSG00000164946,8274
ENSG00000240299,303
ENSG00000229854,662
ENSG00000148334,6084
ENSG00000198887,6606
ENSG00000274421,1246
ENSG00000239180,95
ENSG00000272232,299
ENSG00000207935,110
ENSG00000224437,505
ENSG00000229814,333
ENSG00000186881,960
ENSG00000283001,2470
ENSG00000148136,957
ENSG00000186943,963
ENSG00000237443,907
ENSG00000277556,957
ENSG00000276119,957
ENSG00000136839,957
ENSG00000273423,1264
ENSG00000188712,937
ENSG00000136783,2588
ENSG00000165028,5630
ENSG00000165029,11343
ENSG00000136918,1387
ENSG00000188394,1571
ENSG00000260230,15513
ENSG00000096872,7277
ENSG00000279608,5702
ENSG00000174038,3825
ENSG00000241568,293
ENSG00000165283,1806
ENSG00000005238,6375
ENSG00000215198,1775
ENSG00000279083,1515
ENSG00000227167,237
ENSG00000264638,74
ENSG00000252960,304
ENSG00000236857,553
ENSG00000155875,9081
ENSG00000236680,1238
ENSG00000155876,1599
ENSG00000178031,13446
ENSG00000288699,654
ENSG00000122735,3614
ENSG00000168913,1028
ENSG00000232983,473
ENSG00000122756,2098
ENSG00000164967,1092
ENSG00000137100,3740
ENSG00000213930,4407
ENSG00000213927,973
ENSG00000261215,3264
ENSG00000187186,1829
ENSG00000172724,773
ENSG00000205108,4248
ENSG00000147955,3123
ENSG00000273932,64
ENSG00000148308,3592
ENSG00000170835,2381
ENSG00000160271,7648
ENSG00000285245,3705
ENSG00000148288,4020
ENSG00000119440,505
ENSG00000175164,7353
ENSG00000201843,94
ENSG00000204031,223
ENSG00000148296,4414
ENSG00000201451,97
ENSG00000148297,7235
ENSG00000230064,476
ENSG00000148303,2238
ENSG00000206611,75
ENSG00000200831,74
ENSG00000199744,73
ENSG00000252542,66
ENSG00000148290,1758
ENSG00000148291,999
ENSG00000148248,3445
ENSG00000198870,4409
ENSG00000148300,2654
ENSG00000160325,3520
ENSG00000160326,3531
ENSG00000197214,880
ENSG00000228038,945
ENSG00000213612,831
ENSG00000252721,103
ENSG00000136943,7329
ENSG00000179443,950
ENSG00000236110,422
ENSG00000122707,5569
ENSG00000276730,77
ENSG00000159921,5856
ENSG00000215283,622
ENSG00000119414,4443
ENSG00000232630,937
ENSG00000235332,853
ENSG00000136933,3429
ENSG00000044574,6530
ENSG00000214593,246
ENSG00000200554,107
ENSG00000227845,442
ENSG00000274510,282
ENSG00000252313,135
ENSG00000225347,898
ENSG00000122729,7555
ENSG00000165264,1386
ENSG00000232303,979
ENSG00000122728,6216
ENSG00000230516,839
ENSG00000238001,458
ENSG00000197579,4131
ENSG00000148400,12531
ENSG00000125484,9041
ENSG00000165695,2731
ENSG00000224992,1019
ENSG00000165698,2823
ENSG00000263816,65
ENSG00000234907,157
ENSG00000238558,62
ENSG00000196205,1389
ENSG00000165702,6104
ENSG00000283921,138
ENSG00000284986,394
ENSG00000170122,2187
ENSG00000148356,9862
ENSG00000238406,62
ENSG00000280474,528
ENSG00000280758,575
ENSG00000227759,527
ENSG00000165280,10042
ENSG00000231052,206
ENSG00000168263,2178
ENSG00000147852,16507
ENSG00000267834,497
ENSG00000148341,6842
ENSG00000287234,411
ENSG00000167130,2238
ENSG00000160447,3393
ENSG00000264438,264
ENSG00000160446,2596
ENSG00000160445,4370
ENSG00000203286,282
ENSG00000107021,3931
ENSG00000167136,1145
ENSG00000198917,4566
ENSG00000286112,6970
ENSG00000171097,3585
ENSG00000136802,5209
ENSG00000175287,2844
ENSG00000251184,378
ENSG00000175283,2074
ENSG00000095319,8041
ENSG00000095321,7565
ENSG00000286078,947
ENSG00000207277,118
ENSG00000232815,715
ENSG00000266017,81
ENSG00000275068,106
ENSG00000119333,2672
ENSG00000187764,14160
ENSG00000081386,7233
ENSG00000148219,10403
ENSG00000204136,4318
ENSG00000184709,1209
ENSG00000127083,4324
ENSG00000204001,3055
ENSG00000160360,5138
ENSG00000130714,12766
ENSG00000165643,3642
ENSG00000107147,15592
ENSG00000188747,1678
ENSG00000236724,243
ENSG00000230001,635
ENSG00000228322,873
ENSG00000200941,147
ENSG00000137073,12402
ENSG00000010438,1425
ENSG00000148339,5926
ENSG00000137094,5891
ENSG00000177239,10873
ENSG00000136834,969
ENSG00000197233,942
ENSG00000239590,942
ENSG00000165202,945
ENSG00000173679,1083
ENSG00000226783,2440
ENSG00000107249,15467
ENSG00000237679,852
ENSG00000224815,387
ENSG00000282886,330
ENSG00000278486,643
ENSG00000202445,107
ENSG00000130957,1336
ENSG00000165140,1910
ENSG00000106780,6300
ENSG00000238181,1300
ENSG00000119402,11354
ENSG00000119392,10755
ENSG00000271384,673
ENSG00000213761,183
ENSG00000271314,456
ENSG00000271155,1402
ENSG00000271659,476
ENSG00000165006,2772
ENSG00000227383,327
ENSG00000252164,108
ENSG00000233668,645
ENSG00000222426,143
ENSG00000229207,1249
ENSG00000164976,6447
ENSG00000207032,109
ENSG00000186638,6479
ENSG00000173258,16723
ENSG00000106853,3770
ENSG00000224644,302
ENSG00000059769,2604
ENSG00000244115,1448
ENSG00000242616,1201
ENSG00000224067,413
ENSG00000206907,107
ENSG00000148154,4567
ENSG00000266315,70
ENSG00000165181,6443
ENSG00000223188,107
ENSG00000196979,3258
ENSG00000107130,5462
ENSG00000264169,300
ENSG00000130707,3018
ENSG00000136870,3455
ENSG00000160408,5307
ENSG00000274349,4834
ENSG00000135063,9559
ENSG00000171133,1411
ENSG00000198680,1476
ENSG00000187753,2928
ENSG00000119138,5201
ENSG00000222973,191
ENSG00000264615,281
ENSG00000236496,986
ENSG00000229184,485
ENSG00000176868,2713
ENSG00000279561,4082
ENSG00000278647,328
ENSG00000274680,1239
ENSG00000276502,371
ENSG00000136813,8456
ENSG00000188566,5188
ENSG00000173253,3560
ENSG00000148343,6302
ENSG00000235389,486
ENSG00000212695,531
ENSG00000239102,60
ENSG00000234021,572
ENSG00000212829,348
ENSG00000265735,321
ENSG00000234360,267
ENSG00000232035,157
ENSG00000196305,22418
ENSG00000136868,5145
ENSG00000176386,1174
ENSG00000136875,4418
ENSG00000165188,3646
ENSG00000119411,2339
ENSG00000119431,2092
ENSG00000148218,4945
ENSG00000148229,2607
ENSG00000157653,2240
ENSG00000227138,169
ENSG00000230589,557
ENSG00000273940,284
ENSG00000238749,112
ENSG00000276845,219
ENSG00000284471,4139
ENSG00000275904,112
ENSG00000274098,284
ENSG00000278010,95
ENSG00000277618,280
ENSG00000278551,107
ENSG00000276898,800
ENSG00000275493,342
ENSG00000203364,410
ENSG00000188352,9754
ENSG00000188921,9162
ENSG00000230208,553
ENSG00000171855,839
ENSG00000225027,294
ENSG00000275980,594
ENSG00000177047,1201
ENSG00000199635,102
ENSG00000137080,1024
ENSG00000235453,3906
ENSG00000148396,11301
ENSG00000080298,11169
ENSG00000215297,464
ENSG00000226669,679
ENSG00000107104,25055
ENSG00000148357,20542
ENSG00000095303,5784
ENSG00000171481,975
ENSG00000175764,10852
ENSG00000106927,1897
ENSG00000136883,3069
ENSG00000228189,2979
ENSG00000159899,8353
ENSG00000168828,939
ENSG00000232743,1506
ENSG00000177992,4431
ENSG00000164972,1435
ENSG00000164970,3782
ENSG00000165238,13507
ENSG00000125485,5546
ENSG00000136872,3904
ENSG00000107159,1598
ENSG00000148337,8690
ENSG00000165219,13625
ENSG00000130950,2559
ENSG00000198121,4137
ENSG00000165124,14191
ENSG00000196358,5039
ENSG00000030304,9176
ENSG00000167123,6058
ENSG00000106772,14683
ENSG00000148110,4098
ENSG00000137078,1277
ENSG00000137101,2925
ENSG00000148053,33162
ENSG00000165272,2911
ENSG00000270542,187
ENSG00000275651,67
ENSG00000122133,1454
ENSG00000237339,2746
ENSG00000204007,1534
ENSG00000236543,1833
ENSG00000148386,1657
ENSG00000127191,3665
ENSG00000232434,4642
ENSG00000119335,5940
ENSG00000171496,2024
ENSG00000157657,10386
ENSG00000106714,17578
ENSG00000148204,6349
ENSG00000207991,79
ENSG00000274932,94
ENSG00000237336,722
ENSG00000230826,788
ENSG00000229115,246
ENSG00000234881,651
ENSG00000106689,2497
ENSG00000231227,460
ENSG00000288841,429
ENSG00000107099,20056
ENSG00000177910,3979
ENSG00000090054,10589
ENSG00000119397,22349
ENSG00000153707,11468
ENSG00000107331,11500
ENSG00000223716,399
ENSG00000137124,3117
ENSG00000137142,3566
ENSG00000225254,1289
ENSG00000215165,880
ENSG00000229511,1480
ENSG00000237487,1036
ENSG00000243085,202
ENSG00000176007,816
ENSG00000252725,99
ENSG00000214654,4446
ENSG00000232176,712
ENSG00000137145,9481
ENSG00000232978,409
ENSG00000272842,560
ENSG00000273226,546
ENSG00000137154,2696
ENSG00000234853,345
ENSG00000177076,2773
ENSG00000260912,1965
ENSG00000232158,318
ENSG00000276667,174
ENSG00000261402,3844
ENSG00000270712,754
ENSG00000277711,756
ENSG00000155886,10993
ENSG00000107036,8591
ENSG00000225408,543
ENSG00000223621,646
ENSG00000120215,2996
ENSG00000099219,15257
ENSG00000258728,4479
ENSG00000137070,5257
ENSG00000119321,18557
ENSG00000178966,3420
ENSG00000165269,5253
ENSG00000165271,5994
ENSG00000130713,8594
ENSG00000228467,891
ENSG00000212864,1744
ENSG00000165684,7520
ENSG00000283329,1078
ENSG00000207581,110
ENSG00000264823,84
ENSG00000119508,6314
ENSG00000136874,8912
ENSG00000239908,281
ENSG00000238172,897
ENSG00000270995,466
ENSG00000231697,877
ENSG00000136861,27056
ENSG00000197768,1611
ENSG00000164975,5102
ENSG00000130045,2384
ENSG00000198722,17910
ENSG00000106823,4913
ENSG00000106852,5764
ENSG00000288968,219
ENSG00000289214,1042
ENSG00000023318,14212
ENSG00000215236,742
ENSG00000234709,769
ENSG00000282897,2787
ENSG00000233817,3043
ENSG00000227482,1223
ENSG00000214669,426
ENSG00000178243,1924
ENSG00000224682,1359
ENSG00000196422,5307
ENSG00000160345,1864
ENSG00000226706,1117
ENSG00000160349,789
ENSG00000122136,1035
ENSG00000126883,24733
ENSG00000169155,7052
ENSG00000288995,1706
ENSG00000136859,3625
ENSG00000172785,14371
ENSG00000263403,59
ENSG00000265181,87
ENSG00000267085,256
ENSG00000204780,284
ENSG00000204779,3109
ENSG00000276723,112
ENSG00000280286,341
ENSG00000147996,12673
ENSG00000204776,348
ENSG00000237904,399
ENSG00000235893,541
ENSG00000184659,1251
ENSG00000181404,2749
ENSG00000187796,5454
ENSG00000289701,4059
ENSG00000230221,2473
ENSG00000158169,18465
ENSG00000251697,284
ENSG00000205143,2331
ENSG00000119408,4433
ENSG00000235204,308
ENSG00000136930,1788
ENSG00000136931,3412
ENSG00000231149,266
ENSG00000175854,2773
ENSG00000221829,5553
ENSG00000234829,980
ENSG00000232138,588
ENSG00000228083,1004
ENSG00000224416,570
ENSG00000147873,988
ENSG00000226393,528
ENSG00000188379,1144
ENSG00000261696,1459
ENSG00000231195,526
ENSG00000235108,571
ENSG00000120242,1069
ENSG00000237691,580
ENSG00000197919,878
ENSG00000238271,566
ENSG00000199177,71
ENSG00000264379,76
ENSG00000227443,392
ENSG00000184995,1475
ENSG00000254633,1367
ENSG00000197816,14382
ENSG00000221269,128
ENSG00000276257,228
ENSG00000275030,107
ENSG00000284611,1095
ENSG00000284658,310
ENSG00000278720,697
ENSG00000260691,7230
ENSG00000285580,1535
ENSG00000238551,107
ENSG00000224762,787
ENSG00000229156,378
ENSG00000224106,520
ENSG00000233569,1462
ENSG00000235133,335
ENSG00000201444,107
ENSG00000231901,625
ENSG00000234782,514
ENSG00000289735,491
ENSG00000289736,373
ENSG00000229835,1768
ENSG00000244230,283
ENSG00000099810,14527
ENSG00000264545,622
ENSG00000229298,727
ENSG00000279670,1670
ENSG00000264801,1617
ENSG00000147889,3885
ENSG00000266446,435
ENSG00000147883,4000
ENSG00000215221,382
ENSG00000274055,144
ENSG00000277653,150
ENSG00000198853,5698
ENSG00000235619,310
ENSG00000215187,1372
ENSG00000227852,166
ENSG00000279073,890
ENSG00000199411,86
ENSG00000263697,85
ENSG00000122140,2478
ENSG00000237553,220
ENSG00000107014,1029
ENSG00000214195,273
ENSG00000107018,1144
ENSG00000272866,615
ENSG00000231967,214
ENSG00000107020,1542
ENSG00000214190,604
ENSG00000120217,4108
ENSG00000197646,2432
ENSG00000231509,758
ENSG00000120162,7120
ENSG00000147896,1164
ENSG00000285103,9804
ENSG00000147894,7015
ENSG00000215441,2364
ENSG00000260390,2084
ENSG00000260412,6881
ENSG00000229060,1026
ENSG00000224955,625
ENSG00000215966,81
ENSG00000215939,77
ENSG00000230276,352
ENSG00000277646,1120
ENSG00000229834,368
ENSG00000230097,1970
ENSG00000174482,15486
ENSG00000177125,6711
ENSG00000225856,455
ENSG00000213694,13702
ENSG00000148082,9980
ENSG00000123975,616
ENSG00000265112,82
ENSG00000252942,127
ENSG00000240235,280
ENSG00000119523,2970
ENSG00000106803,1209
ENSG00000222337,352
ENSG00000255815,1436
ENSG00000277828,131
ENSG00000277465,120
ENSG00000048828,7246
ENSG00000203396,1077
ENSG00000204246,1108
ENSG00000179055,945
ENSG00000285082,5172
ENSG00000236450,307
ENSG00000252133,95
ENSG00000275230,284
ENSG00000233651,3325
ENSG00000226429,309
ENSG00000224603,379
ENSG00000234217,1447
ENSG00000234451,1075
ENSG00000107282,11644
ENSG00000261447,965
ENSG00000188647,12252
ENSG00000201583,306
ENSG00000070214,12373
ENSG00000289227,1281
ENSG00000119383,5624
ENSG00000229314,863
ENSG00000228278,759
ENSG00000106948,10601
ENSG00000119522,10337
ENSG00000233909,344
ENSG00000136816,2907
ENSG00000136827,3998
ENSG00000136819,5099
ENSG00000136878,5511
ENSG00000276124,67
ENSG00000224988,341
ENSG00000288924,1758
ENSG00000230684,266
ENSG00000270755,369
ENSG00000148180,11057
ENSG00000107164,6728
ENSG00000158079,6369
ENSG00000227666,316
ENSG00000286834,3871
ENSG00000199165,80
ENSG00000199072,87
ENSG00000199133,87
ENSG00000136848,9978
ENSG00000122733,5847
ENSG00000283526,2498
ENSG00000157654,18341
ENSG00000284976,1868
ENSG00000276040,4956
ENSG00000283205,670
ENSG00000275969,4223
ENSG00000233816,686
ENSG00000167110,11040
ENSG00000136869,13277
ENSG00000196990,3000
ENSG00000261018,1990
ENSG00000123454,2746
ENSG00000225756,2139
ENSG00000187616,1021
ENSG00000160323,5708
ENSG00000173068,15327
ENSG00000235832,906
ENSG00000235310,1187
ENSG00000277869,229
ENSG00000273668,226
ENSG00000278068,906
ENSG00000289987,766
ENSG00000273036,256
ENSG00000230453,7776
ENSG00000232494,2244
ENSG00000260564,3360
ENSG00000279715,2468
ENSG00000286793,141
ENSG00000238529,107
ENSG00000275144,868
ENSG00000213816,904
ENSG00000185963,6448
ENSG00000288062,2920
ENSG00000252772,103
ENSG00000226721,843
ENSG00000275318,734
ENSG00000232843,808
ENSG00000188101,1897
ENSG00000233424,3224
ENSG00000204818,1659
ENSG00000224537,1087
ENSG00000165023,4443
ENSG00000196116,4174
ENSG00000279256,1899
ENSG00000252580,132
ENSG00000136938,1870
ENSG00000212521,106
ENSG00000095380,4931
ENSG00000106785,5481
ENSG00000274011,251
ENSG00000106789,5714
ENSG00000095383,3597
ENSG00000278412,69
ENSG00000224001,555
ENSG00000107242,5092
ENSG00000187866,5502
ENSG00000236998,1248
ENSG00000207206,107
ENSG00000252167,103
ENSG00000200969,68
ENSG00000230846,465
ENSG00000189357,4923
ENSG00000186788,4926
ENSG00000237770,4388
ENSG00000214929,5155
ENSG00000289295,1059
ENSG00000278331,107
ENSG00000275390,507
ENSG00000276868,130
ENSG00000275377,83
ENSG00000187239,6605
ENSG00000251960,98
ENSG00000155158,12208
ENSG00000243641,959
ENSG00000234534,955
ENSG00000182347,1114
ENSG00000227730,512
ENSG00000228166,876
ENSG00000224083,1528
ENSG00000235917,680
ENSG00000228097,670
ENSG00000237711,774
ENSG00000236254,1354
ENSG00000230225,1267
ENSG00000236567,1937
ENSG00000254017,1256
ENSG00000120210,1734
ENSG00000120211,1952
ENSG00000138835,13152
ENSG00000119396,4695
ENSG00000197694,16487
ENSG00000224092,764
ENSG00000080503,19075
ENSG00000236199,420
ENSG00000289163,1728
ENSG00000165119,5700
ENSG00000126882,5921
ENSG00000097007,6991
ENSG00000240853,300
ENSG00000231018,244
ENSG00000212395,99
ENSG00000229817,2992
ENSG00000106952,4605
ENSG00000041982,9589
ENSG00000237238,1120
ENSG00000228430,95
ENSG00000228522,348
ENSG00000179766,2157
ENSG00000182021,261
ENSG00000287988,261
ENSG00000176134,324
ENSG00000225511,213
ENSG00000276717,968
ENSG00000204352,467
ENSG00000198416,3408
ENSG00000223839,451
ENSG00000188029,788
ENSG00000290757,657
ENSG00000235248,963
ENSG00000290765,2919
ENSG00000257198,4009
ENSG00000170827,1125
ENSG00000196312,395
ENSG00000204173,585
ENSG00000276832,581
ENSG00000237743,530
ENSG00000214888,1497
ENSG00000234460,212
ENSG00000224045,526
ENSG00000290889,169
ENSG00000225345,835
ENSG00000165121,1695
ENSG00000279955,261
ENSG00000183148,4194
ENSG00000274628,433
ENSG00000276203,4230
ENSG00000172014,4194
ENSG00000290972,4131
ENSG00000288690,493
ENSG00000283162,473
ENSG00000236816,4266
ENSG00000286506,261
ENSG00000187984,862
ENSG00000226668,3844
ENSG00000287276,808
ENSG00000240632,4784
ENSG00000291172,4863
ENSG00000204837,303
ENSG00000232000,1017
ENSG00000283945,1040
ENSG00000197191,762
ENSG00000106976,10748
ENSG00000228307,950
ENSG00000137075,6138
ENSG00000122705,2514
ENSG00000130635,11160
ENSG00000204011,566
ENSG00000286502,4479
ENSG00000264744,72
ENSG00000265872,78
ENSG00000265848,74
ENSG00000264163,148
ENSG00000264136,80
ENSG00000266827,72
ENSG00000266514,66
ENSG00000160339,1062
ENSG00000085265,7588
ENSG00000279935,2897
ENSG00000227835,1185
ENSG00000106829,8276
ENSG00000213221,3099
ENSG00000130560,2972
ENSG00000148411,7216
ENSG00000238227,3408
ENSG00000107187,3840
ENSG00000165661,7687
ENSG00000260220,11626
ENSG00000279813,1228
ENSG00000283769,1994
ENSG00000288701,12429
ENSG00000291303,90
ENSG00000250068,260
ENSG00000148153,4336
ENSG00000148158,11656
ENSG00000291094,4637
ENSG00000228623,11370
ENSG00000107263,7243
ENSG00000176884,11041
ENSG00000130948,2577
ENSG00000285269,4087
ENSG00000207276,104
ENSG00000130958,3827
ENSG00000165244,3687
ENSG00000238251,514
ENSG00000286835,654
ENSG00000130956,4088
ENSG00000081377,10575
ENSG00000230246,4699
ENSG00000252224,126
ENSG00000122711,651
ENSG00000107262,7073
ENSG00000086065,2391
ENSG00000200544,87
ENSG00000137076,9927
ENSG00000180264,5731
ENSG00000136811,6376
ENSG00000165688,11323
ENSG00000234644,354
ENSG00000099139,13341
ENSG00000231137,1277
ENSG00000135002,3868
ENSG00000233814,339
ENSG00000205274,335
ENSG00000106688,3974
ENSG00000225893,730
ENSG00000205808,2965
ENSG00000106993,3950
ENSG00000147853,4395
ENSG00000287759,1875
ENSG00000270639,1279
ENSG00000233186,1185
ENSG00000106804,16890
ENSG00000229268,1735
ENSG00000235533,436
ENSG00000223568,1146
ENSG00000213954,486
ENSG00000147862,12763
ENSG00000288876,1287
ENSG00000229897,1301
ENSG00000165138,8862
ENSG00000285706,1938
ENSG00000119514,3166
ENSG00000229338,318
ENSG00000292223,6075
ENSG00000290645,477
